,title
2064,[問卦] 會不會覺得DC風扇的CP值很糟？= =
2065,[新聞] 木材成黃金、歐能源價飆，民眾燒柴取暖使
2066,[問卦] IPHONE14這次會不會滯銷？
2067,Re: [問卦] 花東工作好找嗎？
2068,Re: [問卦] 滿街都碩士你薪水有比高中職高嗎？
2069,Re: [新聞] 高虹安拿大學回函背書 羅致政：是翻譯錯
2070,[問卦] 鴻海在打造元宇宙喔？
2071,[問卦] 辛拉麵是不是變細了？
2072,Re: [問卦] 數位部以外的公務員是什麼？
2073,[問卦] 變形金剛為什麼不行了？？？？？
2074,[問卦] 麥當勞大杯飲料喝不完吧？
2075,[新聞] 回顧疫苗攻防！陳時中吐苦水：疫苗還沒來
2076,Re: [新聞] 單親爸逝世「留兒女獨活」成悲慘世界 縣
2077,[新聞] 遇天災還在跑選舉？趙少康向蔡英文說重
2078,[問卦] 有沒有薩拉曼卡的八卦？
2079,[問卦] 身邊的覺輕是不是開始說學歷不重要了
2080,[問卦] 一屍五命有沒有比較好聽文雅委婉的講法？
2081,[問卦] 兩年沒喝過再睡5分鐘
2082,[新聞] 重機猛撞廂型車！騎士慘噴飛倒臥地…
2083,[問卦] WinRar不付費被嗆盜版仔
2084,[問卦] Michael Jackson 50歲跳舞怎麼還這麼強?
2085,[問卦] 再被妳提起 已是連名帶姓
2086,[問卦] 吸管他媽的到底是有幾個洞
2087,Re: [問卦] 現在是不是沒人在用行動電源了
2088,[問卦] 死忠的根本比韓粉低能吧？
2089,[問卦] 凌晨1:47分
2090,"[問卦] 被人嗆 ""你很聰明,So What?"" 會辭職嗎?"
2091,Re: [新聞] 高虹安拿大學回函背書 羅致政：是翻譯錯
2092,Re: [新聞] 一國兩制是棺材！曹興誠：中國對台是招
2093,[問卦] 美人：gay不用加冠詞。
2094,Re: [問卦] 921大地震發生的時侯你正在幹嘛？？？
2095,[問卦] 難道讀科大臭了嗎？
2096,[問卦] 魏導會怎麼拍古惑仔系列
2097,[問卦] 為何東方新作人氣都起不來
2098,[問卦] 陳震根本弱智憑什麼當中國城黑幫老大
2099,Re: [問卦] 百萬YT超逗人生有人聽過嗎？
2100,[問卦] 台積電是否有歧視學歷嫌疑？
2101,[問卦] 顯卡等等黨勝利了嗎？
2102,[問卦] 室友的R18片片救不出來 該怎麼安慰他？
2103,"[問卦] 在加州賣蛋塔,真的有搞頭嗎?"
2104,[問卦] 大哥到底有沒有輸？
2105,[問卦] 40系列顯卡漲超兇怎辦?
2106,[問卦]吃個飯被誤會，怎麼辦？
2107,[問卦] 老人 講道理講不贏 484就只能嘴態度？
2108,[問卦] 柯南100卷我都看完了 還好而已
2109,[問卦] 原生台大仔比較屌嗎
2110,[問卦] 有沒有歌手李芷婷的八卦？
2111,[新聞] 接出獄大哥!20男包圍台南監獄「狂譙警三
2112,[新聞] 大陸7地下架檳榔 衝擊高達人民幣千億產值
2113,[問卦] 當發現曾經信任的人事物背離了你的價值觀
2114,[問卦] 本番 跟 一番榨 有啥區別
2115,[新聞] 49歲羅百吉當阿公 曬寶寶啼哭影片驕傲直呼：有孫可抱了
2116,Re: [問卦] 921大地震發生的時侯你正在幹嘛？？？
2117,Re: [新聞] 高虹安「1句話」網批學歷歧視 陳東豪爆
2118,[新聞] 北電女大生控訴 影路校長杜英哲涉嫌誘姦多女
2119,[新聞] 氣象局坦言嘉南「高潛勢」斷層！專家進一
2120,[問卦] 921大地震 當時有多恐怖
2121,[問卦] 現在開始研議通訊投票來得及嗎?
2122,[問卦] 台大女會找中華男聯誼嗎？
2123,Re: [問卦] 921大地震發生的時侯你正在幹嘛？？？
2124,[問卦] 要看懂英文信件有多難？
2125,[問卦] 結痂了就一定會留疤嗎（認真
2126,[問卦] 中國五毛都敢禁檳榔了，湾湾呢？
2127,[問卦] 請問有elegant&unique強迫消費的八卦嗎
2128,Re: [問卦] 會不會覺得DC風扇的CP值很糟？= =
2129,[問卦] 悠遊卡不能取消記名那裝置怎麼辦？
2130,Re: [新聞] 高虹安「1句話」網批學歷歧視 陳東豪爆
2131,[問卦] 大木博士有抽換小智的論文嗎？
2132,[問卦] 室友說想要一下下就好該答應嗎？
2133,Re: [新聞] 高虹安拿大學回函背書 羅致政：是翻譯錯
2134,Re: [問卦] 少尉就5萬，考高考的是白痴嗎？
2135,[問卦] 洗衣機要買滾筒還是直立的
2136,Re: [問卦] 921大地震發生的時侯你正在幹嘛？？？
2137,[問卦] 中國揚州的揚州炒飯是最頂的嗎
2138,Re: [問卦] 為何歐美人對疫苗可以集體反對？
2139,[問卦] 有人在等921的嗎
2140,[問卦] 不能74學店仔嗎？？
2141,Re: [新聞] 高虹安「1句話」網批學歷歧視 陳東豪爆
2142,[問卦] 曾是神作的漫畫不爛尾的是不是很少？
2143,Re: [爆卦] 邊境10月開放
2144,[問卦] L型社會有錢的那一方都從事什麼職業?
2145,[新聞] 意有所指！沈慧虹：教育不是讓你成為菁英
2146,[問卦] 今天要去暖市，要去黨部報到嗎？
2147,Re: [新聞] 高虹安「1句話」網批學歷歧視 陳東豪爆
2148,[新聞] 「越南第一美女」芝芙身材太犯規！　兩代
2149,[新聞] 縣市長滿意度大躍進 陳其邁奪進步王 高
2150,[問卦] 中俄軍力聯合 打得贏美日嗎？
2151,Re: [新聞] 意有所指！沈慧虹：教育不是讓你成為菁英
2152,[問卦] 台灣的代表性小吃有哪些？
2153,[問卦] 戰校的都是哪種人
2154,Re: [問卦] 洗衣機要買滾筒還是直立的
2155,Re: [新聞] 快訊／運動中心天花板崩塌原因出爐！　鄭
2156,Re: [問卦] 中俄軍力聯合 打得贏美日嗎？
2157,[問卦] 八卦板有多少人沒讀過本國碩士？
2158,[問卦] 為啥中國要禁機車啊？
2159,Re: [爆卦] 邊境10月開放
2160,Re: [新聞] 高虹安「1句話」網批學歷歧視 陳東豪爆
2161,[問卦] 23年前的9/21/1：47你在做什麼？
2162,[問卦] 23年了，你還好嗎。921
2163,[問卦] 廢省都幾年了 還在省道？！
2164,[問卦] 外星人為何還沒造訪地球
2165,[問卦] 辛辛那提為啥那麼多台灣人讀？
2166,[問卦] 看不起中華，應該也看不起中國海專吧
2167,[問卦] 921大地震的傷亡非常慘重!
2168,[問卦] 中華大學＋臺北大學＝台灣大學嗎？
2169,Re: [問卦] 錫蘭到南部就不敢請吃飯
2170,Re: [問卦] 中國五毛都敢禁檳榔了，湾湾呢？
2171,[問卦] 新來的室友想要石錘跟美女海報?
2172,[新聞] 富邦金併日盛金 預計明年上半年完成子孫
2173,[問卦] 台灣那麼小一個島為啥還要分南北縣市
2174,Re: [新聞] 高虹安「1句話」網批學歷歧視 陳東豪爆
2175,[問卦] 中華大學...沒那麼不堪吧? 那怕是夜間部!
2176,[問卦]能接受女友玩BB槍射蛋蛋嗎？
2177,[問卦] 嚴凱泰的美國萊德學院是什麼等級
2178,Re: [新聞] 高虹安「1句話」網批學歷歧視 陳東豪爆
2179,Re: [新聞] 高虹安「1句話」網批學歷歧視 陳東豪爆
2180,[問卦] 安卓手機有12G Ram是不是很爽
2181,Re: [問卦] 辛辛那提為啥那麼多台灣人讀？
2182,[問卦] 跟女孩ㄦ比罰球，贏的話要幹嘛?
2183,[問卦] 有沒有“拱拱拱”的八卦
2184,[問卦] 有沒有俄國可能要初大4的八卦
2185,[問卦] 為啥地震文不見了
2186,Re: [新聞] 高虹安「1句話」網批學歷歧視 陳東豪爆
2187,[問卦] WW3會來嗎？要睡覺嗎？
2188,Re: [新聞] 高虹安「1句話」網批學歷歧視 陳東豪爆
2189,[問卦] 查重系統會指定一段時間查嗎？
2190,Re: [問卦] 921當時的Ptt是什麼樣子？
2191,Re: [新聞] 高虹安「1句話」網批學歷歧視 陳東豪爆
2192,[新聞] 女告10年前打工同事跟騷 檢察官傻眼：對
2193,Re: [問卦] 動態島被抄了？？？
2194,[問卦] 你看過最好笑的Google評論是？
2195,[問卦] 台灣是不是過去多子化
2196,[問卦] 印度女生是不是普遍都很美啊??
2197,Re: [新聞] 高虹安「1句話」網批學歷歧視 陳東豪爆
2198,Re: [問卦] 辛辛那提為啥那麼多台灣人讀？
2199,Re: [新聞] 高虹安「1句話」網批學歷歧視 陳東豪爆
2200,Re: [新聞] 高虹安「1句話」網批學歷歧視 陳東豪爆
2201,Re: [新聞] 高虹安「1句話」網批學歷歧視 陳東豪爆
2202,[問卦] 做假還不准人歧視？
2203,Re: [問卦] 為什麼中醫外科消失在現代？
2204,[問卦] 倫敦政治經濟學院 和 辛辛那提大學
2205,[問卦] 為什麼不找一樣辛辛納提大學的來找碴?
2206,[新聞] 台中七期豪宅工地火警 負責人：地下模版
2207,[問卦] 俄國9/21禁止18-65歲男丁出境～
2208,Re: [問卦] 三立正在爽爽直播，TVBS直播就不行?
2209,Re: [問卦] 辛辛那提為啥那麼多台灣人讀？
2210,Re: [問卦] 921大地震發生的時侯你正在幹嘛？？？
2211,Re: [新聞] 台中七期豪宅工地火警 負責人：地下模版
2212,Re: [新聞] 高虹安「1句話」網批學歷歧視 陳東豪爆
2213,[新聞] 若明天陸攻台 過半認中共會贏
2214,[問卦] 30處男剛好走在女生後面看她的屁股有犯
2215,[新聞] 高虹安稱幼稚園用56K數據機上BBS　他揪團
2216,[問卦] 給小孩的人生第一隻錶該是指針還是電子錶
2217,[問卦] 肥宅福音，今天外面只有23度。
2218,Re: [問卦] 如果高虹安的記者會全程用英文
2219,Re: [新聞] 高虹安「1句話」網批學歷歧視 陳東豪爆
2220,Re: [新聞] 高虹安「1句話」網批學歷歧視 陳東豪爆
2221,[問卦] 現在是抹黑不成開始戰態度嗎？？？
2222,[問卦] GOOGLE 針對我????????是不是???????
2223,Re: [新聞] 高虹安「1句話」網批學歷歧視 陳東豪爆
2224,[問卦] 台大資工斐陶斐對東方技院還好而已？
2225,[新聞] 「想突襲高虹安卻被反殺」　媒體人：為了
2226,Re: [新聞] 高虹安稱幼稚園用56K數據機上BBS　他揪團
2227,[問卦] 有沒有人看過習大大的博士論文
2228,[問卦] 台灣真正的窮人是不是很少？
2229,Re: [問卦] 現在是抹黑不成開始戰態度嗎？？？
2230,[新聞] 高虹安：我師大榜首、台大第一名畢業！
2231,[問卦] 女同事撒謊484很可惡？
2232,[問卦] 精神醫學跟心理學有什麼不同？
2233,Re: [新聞] 高虹安「1句話」網批學歷歧視 陳東豪爆
2234,[問卦] 捏捏小女孩的臉 會怎樣嗎??
2235,[新聞] 大批抹香鯨陳屍澳洲岸邊 調查小組：疑是
2236,[問卦] 看不起中華大學很奇怪嗎？
2237,[問卦] 一部沙皮狗小三躲在衣櫃裡偷聽的電影
2238,[問卦] 好久沒有戰學校的八卦?
2239,[新聞] 野生陳美鳳現身信義區 騎Ubike真實面貌
2240,[問卦] 碩論之亂最該抓出來鞭的不是教授嗎?
2241,Re: [問卦] 看不起中華大學很奇怪嗎？
2242,[問卦] 今天921 冤案以破案
2243,[問卦] 相信辛辛那提卻不信倫敦政經學院？
2244,Re: [問卦] 看不起中華大學很奇怪嗎？
2245,[問卦] 朋友讀夜間部被剝奪學歷，該怎麼鼓勵他
2246,[問卦] 肥宅一大早做愛有加分嗎
2247,[問卦] 潑屎戰術是不是對廢物而言很高明？
2248,Re: [問卦] 現在是抹黑不成開始戰態度嗎？？？
2249,[問卦] 中華大學學生真的有覺得生氣的嗎？
2250,Re: [問卦] 看不起中華大學很奇怪嗎？
2251,[新聞] 颶風費歐娜襲波多黎各 全島斷水電千人須
2252,[問卦] 是不是有段時間沒人洗芒果乾了？
2253,[問卦] 會覺得被歧視學歷本身就自卑吧？
2254,[新聞] 醫院保全傳偷拍護理師、女性民眾　院方道
2255,[問卦] 昨天朋友all in台股是何心態的八卦?
2256,[新聞] 依規餐放定點卻被投訴沒收到...外送員這
2257,[問卦] 被躺平族嗆我除了房子人生一片空白
2258,Re: [新聞] 高虹安「1句話」網批學歷歧視 陳東豪爆
2259,[新聞]台積電運動會連3年停辦 基層員工每人發1.
2260,Re: [問卦] 潑屎戰術是不是對廢物而言很高明？
2261,[問卦] 學霸看不起學渣，有很過份嗎？
2262,[問卦] 生氣了啦今天要來個大根的!!!!!!!!!!!
2263,[問卦] 只關心數據機 不關心剪電纜 卦?
2264,[問卦] 幾歲開始覺得溝通很麻煩?
2265,[新聞] 國防部證實美、加艦隊由南向北通過台海　
2266,Re: [問卦] 被躺平族嗆我除了房子人生一片空白
2267,Re: [新聞] 高虹安：我師大榜首、台大第一名畢業！
2268,[新聞] 921國家災防日 高雄市警局09:25試放「海
2269,Re: [問卦] 看不起中華大學很奇怪嗎？
2270,[問卦] BTS當兵被霸凌的話會暴動嗎
2271,[問卦] 30歲要怎麼交女朋友的八卦
2272,Re: [問卦] 相信辛辛那提卻不信倫敦政經學院？
2273,[新聞] 高虹安走偏？ 他酸怎會淪落當海專畢業手
2274,[問卦] 其實辛辛那提大學和LSE算是同等級學校吧?
2275,[爆卦] 56K Modem 發明年代
2276,[問卦] 40歲要怎麼交女朋友的八卦
2277,[問卦] 台中後站湯包神好吃==
2278,[問卦] 是不是已經沒人在意桃園八德天花板了？
2279,[問卦] 有錢人不買房還能把錢放到哪裡去更好?
2280,[問卦] 不當洗學歷不也是歧視的一種嗎？
2281,[問卦] 從小就第一名畢業不能說嗎
2282,[問卦] 學歷到底重不重要？
2283,[問卦] 斷章取義以後會被中介法處理嗎
2284,[新聞] 蔡英文今見證嚴法師　周玉蔻：告訴她慈
2285,[新聞] 八德羽球場天花板震塌 桃檢要查
2286,Re: [新聞] 高虹安走偏？ 他酸怎會淪落當海專畢業手
2287,[問卦] XO是怎麼做到24小時看片的
2288,[問卦] 唸書重要還是打羽球重要？
2289,Re: [新聞] 高虹安「1句話」網批學歷歧視 陳東豪爆
2290,[問卦] 女同事：都26了還在看女高中生 （鄙視
2291,[新聞] 「不像什麼中華大學夜間部」惹議 高虹安
2292,Re: [新聞] 高虹安：我師大榜首、台大第一名畢業！
2293,[問卦] 馬英九是不是比較認真勘災
2294,[問卦] 辛辛那提大學是共犯？
2295,[新聞] 綠粉轟高虹安「北一女台大」太傲慢 媒體
2296,[新聞] 高虹安諷「中華大學夜間部」起爭議　今
2297,Re: [問卦] 女同事：都26了還在看女高中生 （鄙視
2298,[新聞] 板橋「單人房」火警！侯友宜凌晨4點親赴
2299,[問卦] 花蓮這周還能去哪玩?
2300,[新聞] 北市民調/蔣萬安35.24% 陳時中34.94%緊咬
2301,Re: [新聞] 高虹安走偏？ 他酸怎會淪落當海專畢業手
2302,[問卦] 現在人是否不敢分享意見？
2303,[問卦] 夜間部的的學歷評鑑是不是應該重新審視？
2304,Re: [新聞] 高虹安「1句話」網批學歷歧視 陳東豪爆
2305,Re: [問卦] 會覺得被歧視學歷本身就自卑吧？
2306,[問卦] 等等黨是不是根本阿Q韭菜的八卦？
2307,Re: [問卦] 高雄式左轉明明就違規高雄人還很得意
2308,[問卦] 直男問為啥會吃他肉棒?
2309,Re: [新聞] 高虹安諷「中華大學夜間部」起爭議　今
2310,[問卦] 找一個深愛的、親愛的來告別單身
2311,Re: [新聞] 八德羽球場天花板震塌 桃檢要查
2312,[問卦] 北京大學的會這樣說台大嗎？
2313,Re: [新聞] 「不像什麼中華大學夜間部」惹議 高虹安
2314,[問卦] 北一女 台大爲何不能驕傲？？？？
2315,[問卦] 所以什麼時候批踢踢才要改限台大發言啊
2316,[問卦] 台灣第一志願嘉南藥理
2317,[新聞] 鄭家純「大素顏吃香腸」畫面流出　友人：
2318,[新聞] 諷中華大學夜間部引熱議 高虹安鞠躬致歉
2319,Re: [新聞] 高虹安諷「中華大學夜間部」起爭議　今
2320,[問卦] 潑屎成功超爽的～
2321,Re: [爆卦] 56K Modem 發明年代
2322,[問卦] 沒更衣室、沒隔板的露天溫泉你敢泡嗎？
2323,Re: [新聞] 高虹安諷「中華大學夜間部」起爭議　今
2324,[問卦] 防震演習但擠不進桌子底下怎辦？
2325,Re: [問卦] github幾顆星算很強？
2326,[問卦] 女同事請我喝廖老大 是在暗示什麼？
2327,[問卦] 有沒有抖音爆紅台灣小哥阿辰的八卦？
2328,[問卦] 有沒有Google翻譯出現牛逼的八卦
2329,Re: [新聞] 北市民調/蔣萬安35.24% 陳時中34.94%緊咬
2330,[問卦] 道歉是不是就輸了
2331,[爆卦] 地震
2332,Re: [新聞] 高虹安諷「中華大學夜間部」起爭議　今
2333,[問卦] 鬥魂系列的是怎樣啊
2334,[問卦] 如果覺得中華大學夜間部好的 那幹嘛洗
2335,[問卦] 警報
2336,[爆卦] 手機響了
2337,[新聞] 日本男大生帶自製火藥 「欲擲入美國大使
2338,Re: [問卦] 道歉是不是就輸了
2339,Re: [新聞] 高虹安稱幼稚園用56K數據機上BBS　他揪團
2340,[問卦] 所以這警報要演練啥？
2341,[問卦] 地震不響 演習才響
2342,[問卦] 捷運在9：21響地震警報？
2343,[問卦] 狗幹！真的地震都沒警報是要演練啥？
2344,[問卦] 嗆中華大學，水準在哪
2345,[問卦] 台灣什麼時候也搞學歷的政治正確了？
2346,Re: [問卦] 道歉是不是就輸了
2347,[爆卦] 我9：22才收到測試警報
2348,[問卦] 有沒有美國ptt-stackoverflow的八卦？
2349,[問卦] 這是簡訊測試嗎？
2350,Re: [問卦] 道歉是不是就輸了
2351,[問卦] 讀學店的人會怕被說讀學店嗎？
2352,[問卦] 支持清華大學和中華大學併校嗎?
2353,[問卦] 有沒有9:25沒有收到警報的卦
2354,[新聞] 國際象棋界盛傳AI作弊醜聞 首富馬斯克忍
2355,[新聞] 高虹安諷中華大學夜間部 名律師：學歷像
2356,[問卦] 你各位還記得人生第一個上的網站嗎
2357,[問卦] 我國哪一間大學讀了等於白讀呢？
2358,[新聞] Jennie全裸沐浴照外流「深夜清空私人追?
2359,Re: [問卦] 學霸看不起學渣，有很過份嗎？
2360,[問卦] 有沒有看不起台大的卦？
2361,Re: [爆卦] 56K Modem 發明年代
2362,[問卦] 血統不純的超愛自稱自己台大人
2363,[問卦] 白天上班 晚上念書 臭了嗎
