id,board,title
1610,Baseball,[炸裂] J. D. Martinez
1611,Baseball,[分享] 村田真一：應該要讓狀態不好的岡本短打
1612,Baseball,[新聞] 中職史上最盛大 185新秀今參「選」  
1613,Baseball,Re: [分享] 今日 大谷翔平
1614,Baseball,[分享] CPBL各項數據排行(~2022/7/11)
1615,Baseball,[情報] 二戰後大谷翔平得點圈長打率史上第一
1616,Baseball,[情報] 基魯閣開張
1617,Baseball,[分享] 今日 Billy Hamilton
1618,Baseball,[討論] 樂天三柱應該可以無限暢打了吧?
1619,Baseball,[新聞] SPC-「丟掉桑契斯後...」紐媒分析洋基史
1620,Baseball,[新聞] 職棒生涯10年來離冠軍最近一次　陳冠宇感
1621,Baseball,[新聞] MLB／法蘭柯恐鉤狀骨骨折 張育成首度先發
1622,Baseball,[新聞] MLB／大谷翔平又雙料入圍明星賽 是否先發
1623,Baseball,[公告] Baseball 樂透開獎 
1624,Baseball,[分享] 今日Brusdar Graterol
1625,Baseball,[新聞] 可能受傷照撲壘　藍寅倫：就是拚
1626,Baseball,[新聞] MLB／生涯未完…勇士換來卡諾 要打付薪
1627,Baseball,[情報] 今日 MLB 投打表現 (2022.07.10)
1628,Baseball,Re: [討論] 覺得對味全龍有點失望
1629,Baseball,[新聞] 可獅不是你!「準狀元」曾子祐10年前獅迷
1630,Baseball,[分享] 讀賣巨人 井上溫大 支配下登錄
1631,Baseball,[炸裂] 陳聖平
1632,Baseball,[分享] 今日澤村拓一
1633,Baseball,[討論] 中職過去哪個教練最會扛責任?
1634,Baseball,[新聞] SPC-中職／郭俊麟敲碗「百勝」 陳禹勳大
1635,Baseball,[問題] 昨天雄威說的樂天心靈課程的什麼？
1636,Baseball,[分享]知名卡公司Topps被發現疑似偽造球員簽名
1637,Baseball,[新聞] 成為總教練後第1個季冠軍　曾豪駒：心
1638,Baseball,Re: [新聞] 職棒生涯10年來離冠軍最近一次　陳冠宇感
1639,Baseball,[討論] 上半季最大輸家是爪嗎？
1640,Baseball,[新聞] 洋基狂失11分本季最慘　「基襪大戰」系列
1641,Baseball,[分享] 2022模擬選秀 第二場 富邦悍將代表 心得
1642,Baseball,[分享] 今日Pujos(No.684)
1643,Baseball,[情報] 樂天奪冠收視率
1644,Baseball,[新聞] 昔日王建民同梯　卡諾解除禁藥禁賽後本季
1645,Baseball,[新聞] 現役第2人！38歲Z魔神投出生涯5萬球　僅
1646,Baseball,[情報]悍將FB  7/17(日) 賴Ki 開球
1647,Baseball,[分享] 樂天桃猿上半季封王夜！【Yahoo好棒棒】
1648,Baseball,[討論] 中職最讓人意外的狀元是哪一位?
1649,Baseball,[分享] 2022模擬選秀 第二場 中信兄弟代表 心得
1650,Baseball,[討論] PTT模擬選秀 誰是最佳鍵盤球探？
1651,Baseball,[情報] CPBL明日先發投手
1652,Baseball,[分享] 2022模擬選秀統一代表心得
1653,Baseball,[公告] Baseball 板 開始舉辦樂透!
1654,Baseball,[新聞] 曾子祐台鋼狀元呼聲高　餅總想選的黃保羅恐被攔胡
1655,Baseball,[情報] NPB 7/11球員異動
1656,Baseball,[問題] 選秀球員是否最不想去兄弟
1657,Baseball,[分享] 千葉地區大會 千葉学芸82-0提前結束
1658,Baseball,[討論] 今年選秀是不是要看校長表演了？
1659,Baseball,[討論]  智傑加軒荅換曾子佑，如果是你會換嗎
1660,Baseball,[情報] 李政厚獲選韓職六月MVP
1661,Baseball,[討論] 印象中電視轉播最特別棒球賽事
1662,Baseball,[問題] 台鋼選秀真的是由林振賢操盤的嗎？
1663,Baseball,[新聞] 不只林立、成晉　樂天「榮飛」連線威力也
1664,Baseball,[新聞] spc 象魔力閃電離台拍片道別 「希望兄弟
1665,Baseball,Re: [討論]  智傑加軒荅換曾子佑，如果是你會換嗎
1666,Baseball,[新聞] 台鋼雄鷹首次選秀會優先補中線 曾子祐狀
1667,Baseball,[問題] 中職選手目前身價TOP1會是誰?
1668,Baseball,Re: [問題] 選秀球員是否最不想去兄弟
1669,Baseball,[新聞] 徐若瑄默默贊助棒球15年　小球員如今晉
1670,Baseball,[新聞] 金鶯橫掃天使8連勝　Trout：還有下半季 
1671,Baseball,[分享] 禁評文字獄 三星獅連小孩也不放過
1672,Baseball,[分享] 舞王pk 浦韋青VS曾仁和
1673,Baseball,[分享] 日本職棒明星賽 球員票選
1674,Baseball,[新聞] 82比0！17轟、單局灌33分創日本高校紀錄　日媒封：歷史大勝
1675,Baseball,[新聞] 睽違15年的第6桌！台鋼雄鷹選秀桌擺在正
1676,Baseball,[分享] 台職樂天上半優勝 前羅德陳日文大喊
1677,Baseball,[新聞] 第684轟帶動逆轉氣勢　Pujols：每天都做
1678,Baseball,[新聞] MLB》美聯明星賽最大遺珠　水手一壘也無
1679,Baseball,[新聞] 睽違15年再現第六張桌子！台鋼雄鷹狀元即
1680,Baseball,Re: [問題] 選秀球員是否最不想去兄弟
1681,Baseball,[討論] 洋基的三壘手賈許會被白襪球迷叫鬼膝嗎?
1682,Baseball,[新聞] 中職選秀睽違15年有6張桌！狀元人選曾子
1683,Baseball,[新聞] 學長宋文華返台選秀 拿莫･伊漾想要當隊友
1684,Baseball,Re: [問題] 選秀球員是否最不想去兄弟
1685,Baseball,[LIVE] 2022中華職棒新人球員選拔會
1686,Baseball,[新聞] 為國出征仍要籌經費 尤伸評：差點要去銀
1687,Baseball,[新聞] 30年來首對！康崔拉斯兄弟本季同登大聯盟　又在明星賽當隊友
1688,Baseball,[新聞] MLB／洛登不介意成明星賽遺珠 反倒替前隊友未入選抱不平
1689,Baseball,[分享] 「#一壘手」你們都跟跑者聊什麼？
1690,Baseball,Re: [問題] 選秀球員是否最不想去兄弟
1691,Baseball,[新聞] 愛子心切!準狀元曾子祐現身 母親幫他打蝴蝶結
1692,Baseball,[分享] 8/12天母棒球賽 用發票換門票
1693,Baseball,[分享] 2022中職選秀會狀元 曾子祐
1694,Baseball,[公告] Baseball 樂透開獎 
1695,Baseball,[問題] 為什麼平鎮高中選手這麼熱門？
1696,Baseball,[新聞] 台鋼雄鷹隊史首位選秀狀元誕生 高中最強
1697,Baseball,[新聞] 中信兄弟第一指名　旅美投手鄭浩均期待與
1698,Baseball,[討論] 這次選秀帽子設計以各隊城市為主題
1699,Baseball,[新聞] 7支首輪籤放榜！平鎮應屆包4席大豐收 史
1700,Baseball,[新聞] 5年3狀元　平鎮教頭看曾子祐：打擊更勝同
1701,Baseball,[討論] 選秀電腦炸裂
1702,Baseball,[討論] 宏碁可以列為拒絕往來戶了吧
1703,Baseball,[討論] 選秀第一輪誰最差
1704,Baseball,[分享]穀保當屆畢業首輪
1705,Baseball,[討論] 今年是不是爆冷的特別快
1706,Baseball,[問題] 統一現在一壘是不是會超滿
1707,Baseball,[討論] 文華高中的時候不是很保護嗎?
1708,Baseball,[新聞] 黃保羅驚訝富邦悍將首輪指名　期待和曾峻
1709,Baseball,[新聞] 獨／小心「流彈」！ 逢甲棒球場擋網低 砸
1710,Baseball,Re: [討論] 宏碁可以列為拒絕往來戶了吧
1711,Baseball,[討論] 選秀會會把技術操作錯誤視為一環嗎
1712,Baseball,[新聞] 中信兄弟第二輪指名　前費城人徐基麟獲選
1713,Baseball,[新聞] MLB／戰績獨走竟成甜蜜負擔 洋基也為補強傷透腦筋
1714,Baseball,[新聞] MLB》一顆小飛球 葬送大聯盟最完美守備紀錄
1715,Baseball,[新聞] SPC-MLB》有怪物？馬林魚王牌已連12場投滿7局 本季可望投250
1716,Baseball,[新聞] 推開教士球團大門離開 宋文華捨不得一度
1717,Baseball,[新聞] 桃猿第一指名最強高中捕手宋嘉翔　期許3
1718,Baseball,[討論] 中職上一次六隊選秀
1719,Baseball,[新聞] 平鎮大贏家4人首輪入選　創中職選秀空前
1720,Baseball,[分享] 比較味全台鋼首年前四輪
1721,Baseball,[討論] 爪爪很缺投手？
1722,Baseball,[討論] 藍翊誠太神了吧
1723,Baseball,Re: [討論] 爪爪很缺投手？
1724,Baseball,[討論] 王建民現在在想什麼?
1725,Baseball,[討論] 中信年底會釋出多少投手
1726,Baseball,[新聞] 建中、台大第一人！ 學霸左投獲味全龍指
1727,Baseball,[討論] 多少個投手可以抽到一個象魔力？
1728,Baseball,[討論] 林靖凱是不是被迫轉職游擊手了
1729,Baseball,[討論] 今年選秀哪一隊放大槍呢？
1730,Baseball,[新聞] 爸爸陳瑞昌超緊張　陳佳樂：我要打出自己
1731,Baseball,[討論] 富邦是不是真的要大換血了?
1732,Baseball,[新聞] 中職／新科狀元曾子祐「林承飛2.0」？自
1733,Baseball,[新聞] 中職／球評比本人還嗨 陳佳樂爆料老爸比
1734,Baseball,[新聞] 中職選秀》旅美投手宋文華 意外落入第4
1735,Baseball,[新聞] 想對決吳俊偉！ 池恩齊：富邦強打很多
1736,Baseball,[分享] 林華韋選林華偉 結束這回合
1737,Baseball,[新聞] 中職》兄弟選到白河第1人！ 阮裕智想請
1738,Baseball,[討論] 邦邦一次選了12輪 年底要幹大事了吧?
1739,Baseball,[分享] 宋文華 想挑戰轉回先發
1740,Baseball,[問題] 之前有像林鋅杰這樣股價暴跌的嗎?
1741,Baseball,[新聞] 統一獅進補內野大將　黃勇傳與曾子祐分
1742,Baseball,[分享] 2009年跟宋文華少棒同期 現在的職棒選手
1743,Baseball,[公告] Baseball 板 開始舉辦樂透!
1744,Baseball,[新聞] 中職／旅外5小投4人上榜 林鋅杰唯一落選
1745,Baseball,[討論] 這張最終名單圖六隊怎麼排名？
1746,Baseball,[分享] 中華職棒歷屆選秀 單隊最多輪次排行
1747,Baseball,[分享] 2022選秀會選手出身統計
1748,Baseball,[新聞] 林凱威選秀榜眼首輪味全龍挑走　今天還在
1749,Baseball,[新聞] 中職選秀》紀慶然大學、社會球員最高順
1750,Baseball,[討論] 打破旅外海龜必選的迷思是哪一年呢
1751,Baseball,[新聞] 悍將最後一輪選「小華偉」圓滿收尾　林華
1752,Baseball,[新聞] ／緊跟曾子祐入台鋼 伍祐城喜歡跟著他
1753,Baseball,[分享] 2022中職OPS+ ~7/10
1754,Baseball,中信兄弟七～P狼
1755,Baseball,[問題] 台鋼雄鷹的主題曲
1756,Baseball,[討論] 為什麼平鎮這麼會養內野?
1757,Baseball,[分享] MLB排名
1758,Baseball,[分享] 2022中職ERA+ ~7/10
1759,Baseball,[問題] 台鋼的城市意象?
1760,Baseball,[新聞] 中職／吳俊偉老弟池恩齊來了 進悍將後最
1761,Baseball,[新聞] 中職2022年選秀會完整名單　台鋼雄鷹選
1762,Baseball,[討論] 平鎮的游擊手很厲害 二壘手呢?
1763,Baseball,[討論] 張杰倫為什麼落選
1764,Baseball,[新聞] 台大學霸藍翊誠被味全龍選走　葉總看出
1765,Baseball,[新聞] 宋文華第4輪才披獅袍 美職球探耿伯軒怎
1766,Baseball,[新聞] 兄弟前2輪指名旅外投手　林威助：希望是
1767,Baseball,Re: [討論] 為什麼平鎮這麼會養內野?
1768,Baseball,[新聞] 遺憾沒補誰？　葉總笑說：怎麼沒有林子
1769,Baseball,[討論] 林鋅杰算是這屆選秀的遺珠嗎
1770,Baseball,[新聞] 獅隊當年沒簽下宋家豪 餅總想「試試看」
1771,Baseball,[新聞] 平鎮雙雄當台鋼建隊基石 林振賢解釋原因
1772,Baseball,[新聞] 兄弟前7輪都選投手　林威助：盼鄭浩均
1773,Baseball,[新聞] 最後指名給台大左投藍翊誠 葉總早就設定好
1774,Baseball,[新聞] 當悍將的校長小學堂第一題就答錯 林華偉
1775,Baseball,[新聞] 林威助想選的被選走了 國體大「璞玉」捕手廖奕安
1776,Baseball,[新聞] 親自聯絡林凱威　葉總：期待跟天一樣高！
1777,Baseball,[分享] 台鋼雄鷹官方IG
1778,Baseball,[新聞] 池恩齊期待對決哥哥吳俊偉　富邦游擊即
1779,Baseball,[新聞] 富邦選12人大學生即戰力居多 丘總開始想
1780,Baseball,[問題] 台籃和中職高中選秀
1781,Baseball,[新聞] 葉總出奇招 高順位選進默默無名落榜生
1782,Baseball,[新聞] 富邦悍將選大學生盡快升一軍　丘總煩惱林華偉不能叫全名
1783,Baseball,[新聞] 「球探精心推算！」曾豪駒超滿意本屆選秀
1784,Baseball,[討論] 兄弟外野宋文華有機會連線嗎
1785,Baseball,[新聞] 中職／味全有去「喬」林凱威 葉總：馬上
1786,Baseball,[問題] 味全第二輪
1787,Baseball,[情報] 德國棒協公佈WBC資格賽賽程
1788,Baseball,[討論] 選秀完了 大家期待誰的選秀分析評分文？
1789,Baseball,[討論] 投資成功的非首輪海龜投手?
1790,Baseball,[分享] 宋文華 FB
1791,Baseball,[情報] Nike公佈今年明星賽球衣
1792,Baseball,[討論] 平鎮高中是世界青棒最強的學校嗎？
1793,Baseball,[新聞] 大谷投打都進明星賽 Contreras成30年來
1794,Baseball,[新聞] 全家都是獅迷　林培緯夢想成真跟偶像同隊
1795,Baseball,Re: [新聞] 捨棄轉正職投身選秀　合庫張文賢、李亦崴
1796,Baseball,[情報] 韓職7/12先發
1797,Baseball,[新聞] 高一立志進富邦！　林華偉「偷窺」江少慶
1798,Baseball,[新聞] 「我怎麼比得上！」 陳佳樂的模板 父親
1799,Baseball,[分享] 近十年就讀平鎮高中的中職前三輪選秀
1800,Baseball,[新聞] 前兩輪補高中強打 樂天曾總最意外第8輪
1801,Baseball,[情報] 皇家用#35選秀簽跟勇士換三個球員
1802,Baseball,[討論] google了一下冉承霖
1803,Baseball,[新聞] 中職選秀電腦出包？他在現場曝「主因」
1804,Baseball,[分享] U18冠軍世代成員  職棒球員名單
1805,Baseball,[新聞] 「必要的新陳代謝」 悍將選12人現有5隊
1806,Baseball,[分享] Jeff Passan:太晚了喔XD
1807,Baseball,[分享] 內川聖一 今天跟養樂多隊一軍會合
1808,Baseball,[新聞] 悍將迎接「校長」林華偉 丘總驚驚:只能叫
1809,Baseball,[分享] 歷史上的今天-2021年CPBL新人選秀會
1810,Baseball,[LIVE] (MLB) DET ＠ KC  大聯盟每日免費收看
1811,Baseball,[討論] 味全本屆一個高中應屆生也沒有
1812,Baseball,[討論] 歸化投手高塩將樹還有機會進中職嗎
1813,Baseball,[分享] 中華職棒33年雙殺塔~7/10(新增個人建案)
1814,Baseball,[討論] 針對台鋼本次選秀心得
1815,Baseball,[新聞] 中職選秀》建中、台大第一人！ 學霸左投
1816,Baseball,[討論] 如果林振瑋投入選秀會被選上嗎?
1817,Baseball,[新聞] 被看好成為徐若熙2.0　伍祐城最想當終結
1818,Baseball,[新聞] 兒子接班打職棒　陳瑞昌提醒「笑容多一點
1819,Baseball,[新聞] 挑7人6隊最少　味全龍葉總奇特選秀各有
1820,Baseball,[新聞] 同窗6年樂天又同隊　劉家翔、邱緯綸反應
1821,Baseball,[新聞] 鄭凱文、江少慶再度同場先發　悍將避免
1822,Baseball,[新聞] 白河雙雄職棒首批　阮裕智獲兄弟指名期
1823,Baseball,[分享] 黃暐傑 派往新人聯盟復健賽
1824,Baseball,[新聞] SPC-中職》擁3A資歷卻第4輪中選 宋文華曝
1825,Baseball,[新聞] 「想去富邦也只看富邦」林華偉最欣賞江
1826,Baseball,[新聞] 中職》台大首位職棒球員 藍翊誠腦袋空白
1827,Baseball,[新聞] 投球失憶到飆155火球　鄭亦軒獲龍指名
1828,Baseball,[情報] Alonso、Acuna Jr.確定參加全壘打大賽
1829,Baseball,[Live] 勇士隊 VS 大都會隊   Max Scherzer先發
1830,Baseball,[新聞] 「法官」賈吉向洋基名宿透露　願意重啟
1831,Baseball,[炸裂] Austin Riley Solo Shot
1832,Baseball,[新聞] 味全龍選秀打上「紅色啾啾」最吸睛 選秀7
1833,Baseball,[新聞] SPC-「你在開玩笑嗎？」WAR第1被擠出明星賽 王牌老婆怒了
1834,Baseball,[分享] 巨蛋先生的巨蛋觀點
1835,Baseball,[新聞] 影／僅挨陽春砲 薛澤復出2戰都優質！13局
1836,Baseball,[分享] 韓職 SSG Landers 正式宣布簽下象魔力
1837,Baseball,[分享] 宋家豪預計將於7/13的火腿戰重返一軍
1838,Baseball,[公告] Baseball 樂透開獎 
1839,Baseball,[情報] 張育成1分安打開張襪魯閣
1840,Baseball,[炸裂] Manny Machado
1841,Baseball,[情報] 中職選秀直播影片上YT發燒2
1842,Baseball,[情報]  韓國WBC可能會徵召韓裔大聯盟選手
1843,Baseball,[分享] 讀賣巨人只能夠讓原監督辭退讓球隊變強
1844,Baseball,[新聞] 從少棒就相親相愛 獅隊選的這對投捕搭檔
1845,Baseball,[分享] 歷史上的今天 林益全生涯投手初登板
1846,Baseball,[新聞] 前兄弟洋投象魔力韓職薪水曝光　最高總額
1847,Baseball,Re: [新聞] SPC「你在開玩笑嗎？」WAR第1被擠出明星賽
1848,Baseball,[分享] 今日Robinson Cano
1849,Baseball,[分享] 今日張育成
1850,Baseball,Re: [情報]  韓國WBC可能會徵召韓裔大聯盟選手
1851,Baseball,[分享] 2022 中職直球均速排行
1852,Baseball,[問題] 大家投出三振會跟查普曼一樣瞪人嗎
1853,Baseball,Re: [討論] 平鎮高中是世界青棒最強的學校嗎？
1854,Baseball,[討論] 冉承霖是中職近年選秀最大的一個冷門嗎?
1855,Baseball,[新聞] 4平鎮登一指 台鋼祐祐連線
1856,Baseball,[分享] 狭山線三站將使用西武應援曲當發車音樂
1857,Baseball,[討論] WBC中職主導組訓會邀請華裔嗎
1858,Baseball,[新聞] MLB》卡諾先發戰老東家大都會　1場比賽「
1859,Baseball,[新聞] 中職22年來唯一客籍領隊　台鋼雄鷹劉東洋
1860,Baseball,[情報] 今日 MLB 投打表現 (2022.07.11)
1861,Baseball,[情報] 7/23(六)-7/24(日)「龍角散草本喉糖K歌FE
1862,Baseball,[分享] 張育成 安打影片
1863,Baseball,Re: [分享] 巨人千方百計也無濟於事 除原監督下台以外難以起死回生?
1864,Baseball,[新聞] 全家都獅迷！林培緯註定統一獅　要跟偶
1865,Baseball,[分享] Rhett Bollinger：大谷季中被交易的機率
1866,Baseball,[情報] 道奇球場員工投票通過罷工
1867,Baseball,[新聞] 林安可、蘇智傑2張大老二就要歸隊　餅總
1868,Baseball,Re: [樂透] 猜 第一輪所有選手 (截止 待開獎)
1869,Baseball,[新聞] 泰迪下二軍上半季關機　牧田和久準備亮相
1870,Baseball,Re: [情報]  韓國WBC可能會徵召韓裔大聯盟選手 
1871,Baseball,[新聞] 感受隊內強烈競爭 林安可回一軍：要比他
